State,StateName,DistrictName,Phone,Website,Address,City,StateAbbr,Zip,NCES_ID,Type,LowestGrade,HighestGrade,Superintendent
TX,TEXAS,GEORGE WEST ISD,(361)449-1914,http://www.gwisd.us,913 HOUSTON ST,GEORGE WEST,TX,78022,4820550,Regular public school district that is not a component of a supervisory union,PK,12,DR ROLAND QUESADA
TX,TEXAS,GEORGETOWN ISD,(512)943-5000,http://www.georgetownisd.org,507 E UNIVERSITY AVE,GEORGETOWN,TX,78626,4820600,Regular public school district that is not a component of a supervisory union,PK,12,DR DEVIN C PADAVIL
TX,TEXAS,GHOLSON ISD,(254)829-1528,http://www.gholsonisd.org,137 HAMILTON DR,WACO,TX,76705,4820610,Regular public school district that is not a component of a supervisory union,PK,12,MRS HEATHER MCCARTNEY
TX,TEXAS,GIDDINGS ISD,(979)542-2854,http://www.giddings.txed.net,2333 N MAIN,GIDDINGS,TX,78942,4820640,Regular public school district that is not a component of a supervisory union,PK,12,RAY DESPAIN
TX,TEXAS,GILMER ISD,(903)841-7400,http://www.gilmerisd.org/,245 N BRADFORD ST,GILMER,TX,75644,4820700,Regular public school district that is not a component of a supervisory union,PK,12,MR RICKEY D ALBRITTON
TX,TEXAS,GLADEWATER ISD,(903)845-6991,http://www.gladewaterisd.com,200 E BROADWAY,GLADEWATER,TX,75647,4820760,Regular public school district that is not a component of a supervisory union,PK,12,MRS RAE ANN PATTY
TX,TEXAS,GLASSCOCK COUNTY ISD,(432)242-1022,http://www.gckats.net,308 W CHAMBERS,GARDEN CITY,TX,79739,4820790,Regular public school district that is not a component of a supervisory union,PK,12,MALLORY MARR
TX,TEXAS,GLEN ROSE ISD,(254)898-3900,http://www.grisd.net/,1102 STADIUM DR,GLEN ROSE,TX,76043,4820850,Regular public school district that is not a component of a supervisory union,PK,12,DR TRIG OVERBO
TX,TEXAS,GODLEY ISD,(817)592-4300,http://www.godleyisd.net,313 N PEARSON,GODLEY,TX,76044,4820960,Regular public school district that is not a component of a supervisory union,PK,12,DR RICH DEAR
TX,TEXAS,GOLD BURG ISD,(940)872-3562,http://www.goldburgisd.net,468 PRATER RD,BOWIE,TX,76230,4820970,Regular public school district that is not a component of a supervisory union,PK,12,MR JONATHAN LLOYD
TX,TEXAS,GOLDTHWAITE ISD,(325)648-3531,http://www.goldisd.net,1509 HANNAH VALLEY RD,GOLDTHWAITE,TX,76844,4821000,Regular public school district that is not a component of a supervisory union,PK,12,DR CHRISTOPHER BAILEY
TX,TEXAS,GOLIAD ISD,(361)645-3259,http://www.goliadisd.org/,161 N WELCH,GOLIAD,TX,77963,4821030,Regular public school district that is not a component of a supervisory union,PK,12,HOLLY LYON
TX,TEXAS,GONZALES ISD,(830)672-9551,http://www.gonzalesisd.net,1615 ST LOUIS ST,GONZALES,TX,78629,4821060,Regular public school district that is not a component of a supervisory union,PK,12,DR DANA ARREOLA
TX,TEXAS,GOODRICH ISD,(936)365-1100,http://www.goodrichisd.net,234 KATIE SIMPSON,GOODRICH,TX,77335,4821090,Regular public school district that is not a component of a supervisory union,PK,12,MR DANIEL BARTON
TX,TEXAS,GOOSE CREEK CISD,(281)420-4800,http://www.gccisd.net,4544 INTERSTATE 10 E,BAYTOWN,TX,77521,4821150,Regular public school district that is not a component of a supervisory union,PK,12,DR JOE A RODRIGUEZ
TX,TEXAS,GORDON ISD,(254)693-5582,http://www.gordonisd.net,305 N MAIN ST,GORDON,TX,76453,4821180,Regular public school district that is not a component of a supervisory union,PK,12,HOLLY CAMPBELL
TX,TEXAS,GORMAN ISD,(254)734-3171,http://www.gormanisd.net,114 W LEXINGTON,GORMAN,TX,76454,4821270,Regular public school district that is not a component of a supervisory union,PK,12,BILL MORGAN
TX,TEXAS,GRADY ISD,(432)459-2444,http://gradyisd.org,3011 STATE HWY 176,LENORAH,TX,79749,4821300,Regular public school district that is not a component of a supervisory union,PK,12,MR LEANDRO GONZALES JR
TX,TEXAS,GRAFORD ISD,(940)664-3101,http://www.grafordisd.net,400 W DIVISION,GRAFORD,TX,76449,4821330,Regular public school district that is not a component of a supervisory union,PK,12,MR BRANDON PERRY
TX,TEXAS,GRAHAM ISD,(940)549-0595,http://www.grahamisd.com,400 3RD ST,GRAHAM,TX,76450,4821360,Regular public school district that is not a component of a supervisory union,PK,12,MARY JOHNSTON
TX,TEXAS,GRANBURY ISD,(817)408-4000,http://www.granburyisd.org,217 N JONES,GRANBURY,TX,76048,4821390,Regular public school district that is not a component of a supervisory union,PK,12,DR COURTNEY MORAWSKI
TX,TEXAS,GRAND PRAIRIE ISD,(972)237-5300,http://www.gpisd.org/,2602 S BELT LINE RD,GRAND PRAIRIE,TX,75052,4821420,Regular public school district that is not a component of a supervisory union,PK,12,DR GABRIEL TRUJILLO
TX,TEXAS,GRAND SALINE ISD,(903)962-7546,http://www.grandsalineisd.net,400 STADIUM DR,GRAND SALINE,TX,75140,4821450,Regular public school district that is not a component of a supervisory union,PK,12,MR MICAH L LEWIS
TX,TEXAS,GRANDFALLS-ROYALTY ISD,(432)547-2266,http://www.grisd.com/,115 AVE C,GRANDFALLS,TX,79742,4821480,Regular public school district that is not a component of a supervisory union,PK,12,MR CARLOS CONTRERAS
TX,TEXAS,GRANDVIEW ISD,(817)866-4500,http://www.gvisd.org,701 S FIFTH ST,GRANDVIEW,TX,76050,4821540,Regular public school district that is not a component of a supervisory union,PK,12,KIRBY MARCUS BASHAM
TX,TEXAS,GRANDVIEW-HOPKINS ISD,(806)669-3831,http://gvhisd.net,11676 FM 293,GROOM,TX,79039,4821560,Regular public school district that is not a component of a supervisory union,KG,06,MR KENT HARGIS
TX,TEXAS,GRANGER ISD,(512)859-2173,http://www.grangerisd.net/,300 N COLORADO ST,GRANGER,TX,76530,4821590,Regular public school district that is not a component of a supervisory union,PK,12,MR STEPHEN BROSCH
TX,TEXAS,GRAPE CREEK ISD,(325)658-7823,http://www.grapecreekisd.net,8207 U S HWY 87 N,SAN ANGELO,TX,76901,4821600,Regular public school district that is not a component of a supervisory union,PK,12,MR TREY GARDNER
TX,TEXAS,GRAPELAND ISD,(936)687-4619,http://www.grapelandisd.net,116 W MYRTLE,GRAPELAND,TX,75844,4821630,Regular public school district that is not a component of a supervisory union,PK,12,MR TERRY MYERS
TX,TEXAS,GRAPEVINE-COLLEYVILLE ISD,(817)251-5501,http://www.gcisd.net,3051 IRA E WOODS AVE,GRAPEVINE,TX,76051,4821660,Regular public school district that is not a component of a supervisory union,PK,12,RICK DEMASTERS
TX,TEXAS,GREENVILLE ISD,(903)457-2500,http://www.greenvilleisd.com,4004 MOULTON,GREENVILLE,TX,75401,4821720,Regular public school district that is not a component of a supervisory union,PK,12,DR JOSE R LOPEZ
TX,TEXAS,GREENWOOD ISD,(432)683-6461,http://www.greenwood.esc18.net,2700 FM 1379,MIDLAND,TX,79706,4821750,Regular public school district that is not a component of a supervisory union,PK,12,EDWARD ELLIOTT
TX,TEXAS,GREGORY-PORTLAND ISD,(361)777-1091,http://www.g-pisd.org,1200 BROADWAY BLVD,PORTLAND,TX,78374,4821780,Regular public school district that is not a component of a supervisory union,PK,12,DR MICHELLE CAVAZOS
TX,TEXAS,GROESBECK ISD,(254)729-4100,http://groesbeckisdtx.sites.thrillshare.com/,1202 N ELLIS,GROESBECK,TX,76642,4821810,Regular public school district that is not a component of a supervisory union,PK,12,SCOTT CUMMINGS
TX,TEXAS,GROOM ISD,(806)248-7557,http://www.groomisd.net,304 W 3RD ST,GROOM,TX,79039,4821840,Regular public school district that is not a component of a supervisory union,PK,12,DR TANYA MONROE
TX,TEXAS,GROVETON ISD,(936)642-1473,http://www.grovetonisd.net,207 N MAIN ST,GROVETON,TX,75845,4821900,Regular public school district that is not a component of a supervisory union,PK,12,MR JIM DILLARD
TX,TEXAS,GRUVER ISD,(806)733-2001,http://www.gruverisd.net,601 GARRETT AVE,GRUVER,TX,79040,4821930,Regular public school district that is not a component of a supervisory union,PK,12,WADE CALLAWAY
TX,TEXAS,GUNTER ISD,(903)433-4750,http://www.gunterisd.org,213 N 8TH ST,GUNTER,TX,75058,4821960,Regular public school district that is not a component of a supervisory union,PK,12,DR BRANDON ENOS
TX,TEXAS,GUSTINE ISD,(325)667-7303,http://www.gustine.esc14.net,503 W MAIN ST,GUSTINE,TX,76455,4821990,Regular public school district that is not a component of a supervisory union,PK,12,COY BARKER
TX,TEXAS,GUTHRIE CSD,(806)596-4466,http://www.guthriejags.net,301 JAGUAR LN,GUTHRIE,TX,79236,4822020,Regular public school district that is not a component of a supervisory union,PK,12,JASON E LAWSON
TX,TEXAS,HALE CENTER ISD,(806)839-2451,http://www.hcisdowls.net/,103 W CLEVELAND,HALE CENTER,TX,79041,4822050,Regular public school district that is not a component of a supervisory union,PK,12,KELLY BAGGETT
TX,TEXAS,HALLETTSVILLE ISD,(361)798-2242,http://www.hisdbrahmas.org,302 N RIDGE ST #368,HALLETTSVILLE,TX,77964,4822120,Regular public school district that is not a component of a supervisory union,PK,12,DR JO ANN BLUDAU
TX,TEXAS,HALLSBURG ISD,(254)875-2331,http://www.hallsburgisd.com,2313 HALLSBURG RD,WACO,TX,76705,4822140,Regular public school district that is not a component of a supervisory union,PK,06,DR STACI COLEMAN-KIRK
TX,TEXAS,HALLSVILLE ISD,(903)668-5990,http://www.hisd.com,300 WILLOW ST,HALLSVILLE,TX,75650,4822170,Regular public school district that is not a component of a supervisory union,PK,12,MR JOHN MARTIN
TX,TEXAS,HAMILTON ISD,(254)386-3149,http://www.hamiltonisd.org,400 S COLLEGE,HAMILTON,TX,76531,4822230,Regular public school district that is not a component of a supervisory union,PK,12,MRS JENNIFER ZSCHIESCHE
TX,TEXAS,HAMLIN COLLEGIATE ISD,(325)576-2722,http://www.hamlincollegiate.com/,250 SW AVE F,HAMLIN,TX,79520,4822260,Regular public school district that is not a component of a supervisory union,PK,12,CHANDA BLOCH
TX,TEXAS,HAMSHIRE-FANNETT ISD,(409)243-2133,http://www.hfisd.net,12702 SECOND ST,HAMSHIRE,TX,77622,4822320,Regular public school district that is not a component of a supervisory union,PK,12,DR DWAINE KEITH AUGUSTINE
TX,TEXAS,HAPPY ISD,(806)558-5331,http://happyisd.net,500 NW THIRD,HAPPY,TX,79042,4822350,Regular public school district that is not a component of a supervisory union,PK,12,KEVIN RICHARDSON
TX,TEXAS,HARDIN ISD,(936)298-2112,http://www.hardinisd.net,12195 N HWY 146,LIBERTY,TX,77575,4822380,Regular public school district that is not a component of a supervisory union,PK,12,MR SCOTT MACKEY
TX,TEXAS,HARDIN-JEFFERSON ISD,(409)981-6400,http://www.hjisd.net,520 W HERRING,SOUR LAKE,TX,77659,4822410,Regular public school district that is not a component of a supervisory union,PK,12,MR BRAD MCEACHERN
TX,TEXAS,HARLANDALE ISD,(210)989-4300,http://www.harlandale.net/,102 GENEVIEVE ST,SAN ANTONIO,TX,78214,4822470,Regular public school district that is not a component of a supervisory union,PK,12,MR GERARDO SOTO
TX,TEXAS,HARLETON ISD,(903)777-2372,http://www.harletonisd.net,17000 SH 154,HARLETON,TX,75651,4822500,Regular public school district that is not a component of a supervisory union,PK,12,MR JAY MICHAEL RATCLIFF
TX,TEXAS,HARLINGEN CISD,(956)430-9502,http://www.hcisd.org,407 N 77 SUNSHINE STRIP,HARLINGEN,TX,78550,4822530,Regular public school district that is not a component of a supervisory union,PK,12,DR MARIA VERONICA KORTAN
TX,TEXAS,HARMONY ISD,(903)725-5492,http://www.harmonyisd.net,9788 STATE HWY 154 W,BIG SANDY,TX,75755,4822560,Regular public school district that is not a component of a supervisory union,PK,12,MR MICHAEL ALPHIN
TX,TEXAS,HARPER ISD,(830)864-4044,http://www.harperisd.net,61 N RANCH RD 783,HARPER,TX,78631,4822590,Regular public school district that is not a component of a supervisory union,PK,12,BONNIE STEWART
TX,TEXAS,HARROLD ISD,(940)886-2213,http://www.harroldisd.net,18106 STEWART ST,HARROLD,TX,76364,4822620,Regular public school district that is not a component of a supervisory union,KG,12,MR CODY PATTON
TX,TEXAS,HART ISD,(806)938-2143,http://www.hartisd.net,710 SECOND ST,HART,TX,79043,4822650,Regular public school district that is not a component of a supervisory union,PK,12,MR JOHN WESLEY MOFFETT
TX,TEXAS,HARTLEY ISD,(806)365-4458,http://www.hartleyisd.net/,901 JOHNSON ST,HARTLEY,TX,79044,4822680,Regular public school district that is not a component of a supervisory union,PK,12,JANAN GRICE
TX,TEXAS,HARTS BLUFF ISD,(903)572-5427,http://www.hbisd.net,3506 FM 1402,MOUNT PLEASANT,TX,75455,4822710,Regular public school district that is not a component of a supervisory union,PK,12,DR BOBBY RICE
TX,TEXAS,HASKELL CISD,(940)864-2602,http://www.haskell.esc14.net/,605 N AVE E,HASKELL,TX,79521,4822740,Regular public school district that is not a component of a supervisory union,PK,12,MR LONNIE HISE
TX,TEXAS,HAWKINS ISD,(903)769-2181,http://www.hawkinsisd.org,179 HAWK DR,HAWKINS,TX,75765,4822770,Regular public school district that is not a component of a supervisory union,PK,12,JEFF HUTCHINS
TX,TEXAS,HAWLEY ISD,(325)537-2214,http://www.hawley.esc14.net,210 AVE E,HAWLEY,TX,79525,4822800,Regular public school district that is not a component of a supervisory union,PK,12,DR CASSIDY DEEANN MCBRAYER
TX,TEXAS,HEARNE ISD,(979)279-3200,http://www.hearneisd.com/en-us,900 WHEELOCK ST,HEARNE,TX,77859,4822830,Regular public school district that is not a component of a supervisory union,PK,12,DR ADRAIN JOHNSON
TX,TEXAS,HEDLEY ISD,(806)856-5323,http://www.hedleyisd.net,301 JONES,HEDLEY,TX,79237,4822850,Regular public school district that is not a component of a supervisory union,PK,12,MRS TRACEY LANGFORD
TX,TEXAS,HEMPHILL ISD,(409)787-3371,http://www.hemphillisd.net,1000 MILAM ST,HEMPHILL,TX,75948,4822890,Regular public school district that is not a component of a supervisory union,PK,12,MR STEPHEN ENGLISH
TX,TEXAS,HEMPSTEAD ISD,(979)826-3304,http://www.hempsteadisd.org,1440 13TH ST,HEMPSTEAD,TX,77445,4822920,Regular public school district that is not a component of a supervisory union,PK,12,HERBERT O'NEIL
TX,TEXAS,HENDERSON ISD,(903)655-5000,http://www.hendersonisd.org,300 CROSBY DR,HENDERSON,TX,75652,4822970,Regular public school district that is not a component of a supervisory union,PK,12,MR JOHN BRIAN BOWMAN
TX,TEXAS,HENRIETTA ISD,(940)720-7900,http://www.henrietta-isd.net/,1801 E CRAFTON,HENRIETTA,TX,76365,4822980,Regular public school district that is not a component of a supervisory union,PK,12,JAIME CLARK
TX,TEXAS,HEREFORD ISD,(806)363-7600,http://www.herefordisd.net,601 N 25 MILE AVE,HEREFORD,TX,79045,4823010,Regular public school district that is not a component of a supervisory union,PK,12,DR RALPH CARTER
TX,TEXAS,HERMLEIGH ISD,(325)863-2772,http://www.hermleigh.esc14.net,8010 BUSINESS 84H,HERMLEIGH,TX,79526,4823040,Regular public school district that is not a component of a supervisory union,PK,12,JESSIE ELLERBE
TX,TEXAS,HICO ISD,(254)796-2181,http://www.hico-isd.net,901 CEDAR,HICO,TX,76457,4823070,Regular public school district that is not a component of a supervisory union,PK,12,SHELLI STEGALL
TX,TEXAS,HIDALGO ISD,(956)843-4405,http://www.hidalgo-isd.org,324 E FLORA ST,HIDALGO,TX,78557,4823100,Regular public school district that is not a component of a supervisory union,PK,12,DR JOSE ANTONIO GONZALEZ
TX,TEXAS,HIGH ISLAND ISD,(409)257-5277,http://www.highislandisd.com,2113 6TH ST,HIGH ISLAND,TX,77623,4823160,Regular public school district that is not a component of a supervisory union,PK,12,DR DAVID WALKER
TX,TEXAS,HIGHLAND ISD,(325)766-3652,http://www.highland.esc14.net,6625 FM 608,ROSCOE,TX,79545,4823190,Regular public school district that is not a component of a supervisory union,PK,12,MR STEVEN PYBURN
TX,TEXAS,HIGHLAND PARK ISD,(214)780-3000,http://www.hpisd.org,7015 WESTCHESTER DR,DALLAS,TX,75205,4823250,Regular public school district that is not a component of a supervisory union,PK,12,JIMMY HANNON
TX,TEXAS,HILLSBORO ISD,(254)582-8585,http://www.hillsboroisd.org,121 E FRANKLIN ST,HILLSBORO,TX,76645,4823280,Regular public school district that is not a component of a supervisory union,PK,12,DR DARRELL BROWN
TX,TEXAS,HITCHCOCK ISD,(409)316-6545,http://www.hitchcockisd.org,7801 NEVILLE AVENUE BUILDING B,HITCHCOCK,TX,77563,4823310,Regular public school district that is not a component of a supervisory union,PK,12,DR DARRYL JAROD HENSON
TX,TEXAS,HOLLAND ISD,(254)657-0175,http://www.hollandisd.org,105 S ROSE LN,HOLLAND,TX,76534,4823370,Regular public school district that is not a component of a supervisory union,PK,12,MRS JENNISTY THOMASON
TX,TEXAS,HOLLIDAY ISD,(940)586-1281,http://www.hollidayisd.net,751 COLLEGE AVE,HOLLIDAY,TX,76366,4823400,Regular public school district that is not a component of a supervisory union,PK,12,MR CODY CARROLL
TX,TEXAS,HONDO ISD,(830)426-3027,http://www.hondoisd.net,2604 AVE E,HONDO,TX,78861,4823430,Regular public school district that is not a component of a supervisory union,PK,12,MRS ROSE MARY MARES
TX,TEXAS,HONEY GROVE ISD,(903)378-2264,http://honeygroveisd.net,1206 N SEVENTEENTH ST,HONEY GROVE,TX,75446,4823460,Regular public school district that is not a component of a supervisory union,PK,12,MR BENJAMIN TODD MORRISON
TX,TEXAS,HOOKS ISD,(903)547-6077,http://www.hooksisd.net,100 E 5TH ST,HOOKS,TX,75561,4823490,Regular public school district that is not a component of a supervisory union,PK,12,MR BYRON KEITH MINTER
TX,TEXAS,HOUSTON ISD,(713)556-6005,http://www.houstonisd.org,4400 W 18TH ST,HOUSTON,TX,77092,4823640,Regular public school district that is not a component of a supervisory union,PK,12,MR MIKE MILES
TX,TEXAS,HOWE ISD,(903)745-4000,http://www.howeisd.net,105 W TUTT ST,HOWE,TX,75459,4823670,Regular public school district that is not a component of a supervisory union,PK,12,MR RITCHIE BOWLING
TX,TEXAS,HUBBARD ISD,(903)667-2645,http://hubbardisd.net,3347 HWY 259 S,DEKALB,TX,75559,4823700,Regular public school district that is not a component of a supervisory union,PK,08,MR KEITH BOLES
TX,TEXAS,HUBBARD ISD,(254)576-2564,http://www.hubbardisd.com,1803 NW 4TH ST,HUBBARD,TX,76648,4823730,Regular public school district that is not a component of a supervisory union,PK,12,MR KEITH BOLES
TX,TEXAS,HUCKABAY ISD,(254)968-5274,http://www.hisd.us,200 COUNTY RD 421,STEPHENVILLE,TX,76401,4823760,Regular public school district that is not a component of a supervisory union,PK,12,WES CORZINE
TX,TEXAS,HUDSON ISD,(936)875-3351,http://www.hudsonisd.org,STATE HWY 94 W,LUFKIN,TX,75904,4823790,Regular public school district that is not a component of a supervisory union,PK,12,MR SCOTT MARTINDALE
